time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
2718.777667092,7391.09,5.7888246,-0.0035657277,214750,1671.5352250748572,200.00618236981316,6836.454,4.9584055,1982.4186,1.8592175,7391.09,5.7888246,0,,,,,1671.5352250748572,0.00054383476,200.00618236981316,0.0006061401,0.022305775,-0.047570996
2718.78461131601,7378.207,5.7881575,-0.003565945,214751,1671.5349698328105,200.0071188333559,6822.374,4.9578342,1990.6815,1.8601563,7378.207,5.7881575,0,,,,,1671.5349698328105,0.0005456874,200.0071188333559,0.0006070915,0.02220514,-0.04787133
2718.7915555404857,7387.192,5.796908,-0.0035661617,214752,1671.5347828356257,200.00706423495063,6831.9355,4.9653296,2009.3135,1.8647503,7387.192,5.796908,0,,,,,1671.5347828356257,0.0005454664,200.00706423495063,0.00060752843,0.021623444,-0.047798306
2718.7984997651943,7381.4565,5.8055563,-0.0035663783,214753,1671.5362449857166,200.0064949128247,6826.2573,4.9727373,2037.0337,1.8738046,7381.4565,5.8055563,0,,,,,1671.5362449857166,0.00054695713,200.0064949128247,0.00060862105,0.02296701,-0.04677832
2718.8054439901366,7392.31,5.818899,-0.0035665946,214754,1671.534369466958,200.007841100412,6834.503,4.984166,2060.9055,1.8823076,7392.31,5.818899,0,,,,,1671.534369466958,0.00054793904,200.007841100412,0.0006096047,0.021364672,-0.04715007
2718.812388215545,7376.141,5.827668,-0.0035668104,214755,1671.5350062159096,200.00713125578366,6822.0684,4.991677,2092.1997,1.8923028,7376.141,5.827668,0,,,,,1671.5350062159096,0.00054965325,200.00713125578366,0.00061198144,0.02200385,-0.04681408
2718.8193324411855,7376.755,5.843688,-0.003567026,214756,1671.5330698427708,200.00562658813718,6818.9736,5.005399,2129.6108,1.9051644,7376.755,5.843688,0,,,,,1671.5330698427708,0.0005517216,200.00562658813718,0.000614066,0.019633165,-0.049467433
2718.826276667058,7387.4937,5.860618,-0.0035672414,214757,1671.533951723412,200.00916922177868,6824.436,5.019901,2165.1458,1.9173213,7387.4937,5.860618,0,,,,,1671.533951723412,0.0005534772,200.00916922177868,0.0006157609,0.020240437,-0.045868892
2718.833220893164,7384.041,5.8800106,-0.0035674565,214758,1671.536157970925,200.00590694332217,6826.5894,5.036511,2208.68,1.9305148,7384.041,5.8800106,0,,,,,1671.536157970925,0.00055513275,200.00590694332217,0.00061758707,0.022581512,-0.046584096
2718.840165119735,7367.115,5.893965,-0.0035676712,214759,1671.5340058755803,200.00650175430835,6810.8345,5.0484633,2254.8213,1.9483047,7367.115,5.893965,0,,,,,1671.5340058755803,0.00055702537,200.00650175430835,0.0006205627,0.020736206,-0.048183847
2718.847109346539,7392.383,5.916536,-0.0035678856,214760,1671.5344372118134,200.00669925867516,6833.897,5.0677967,2297.4287,1.9589094,7392.383,5.916536,0,,,,,1671.5344372118134,0.0005584312,200.00669925867516,0.0006213422,0.02119488,-0.04755889
2718.854053573344,7386.9897,5.934309,-0.0035681,214761,1671.535542496506,200.00741807686228,6827.463,5.08302,2343.7705,1.973382,7386.9897,5.934309,0,,,,,1671.535542496506,0.00056040415,200.00741807686228,0.0006239115,0.022561664,-0.04590968
2718.860997800847,7385.383,5.9523005,-0.0035683138,214762,1671.5351157266518,200.0073636698088,6827.9946,5.098431,2394.0884,1.9883486,7385.383,5.9523005,0,,,,,1671.5351157266518,0.0005622083,200.0073636698088,0.000625934,0.021862842,-0.046541087
2718.86794202835,7393.132,5.972052,-0.0035685275,214763,1671.5361559278601,200.00944799183625,6832.0034,5.1153493,2441.2996,2.0028536,7393.132,5.972052,0,,,,,1671.5361559278601,0.0005635259,200.00944799183625,0.00062838703,0.022473624,-0.044397946
2718.8748862560865,7374.8203,5.989653,-0.003568741,214764,1671.5336519197758,200.0070102584723,6817.243,5.130425,2491.7874,2.0195456,7374.8203,5.989653,0,,,,,1671.5336519197758,0.0005666523,200.0070102584723,0.0006313001,0.01971501,-0.047053184
2718.8818304842875,7384.2036,6.0096126,-0.003568954,214765,1671.531975824684,200.0060916130051,6826.417,5.147521,2534.6287,2.0320113,7384.2036,6.0096126,0,,,,,1671.531975824684,0.00056799385,200.0060916130051,0.00063331216,0.018743828,-0.04859013
2718.8887747127214,7395.5645,6.026457,-0.0035691669,214766,1671.5362076522586,200.0092009511389,6834.327,5.161949,2577.1223,2.0431874,7395.5645,6.026457,0,,,,,1671.5362076522586,0.00056942966,200.0092009511389,0.0006341412,0.023033753,-0.044246018
