time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1817.7853826076223,6699.499,3.3458376,0.0037439386,28335,1507.2862187408684,1179.5312857151175,5490.602,2.5904655,1180.063,0.8997125,6699.499,3.3458376,0,,,,,1507.2862187408684,0.00036333152,1179.5312857151175,0.00029935673,0.0033010382,0.035424814
1817.8062163412942,6704.534,3.3407364,0.0037443477,28336,1507.2869874930072,1179.5320410807951,5493.567,2.586516,1178.7511,0.90035504,6704.534,3.3407364,0,,,,,1507.2869874930072,0.0003623064,1179.5320410807951,0.00029842096,0.0026533671,0.03687688
1817.8270500740362,6706.0156,3.3399355,0.0037447559,28337,1507.286787969268,1179.530452763216,5495.1875,2.585896,1178.8604,0.8982112,6706.0156,3.3399355,0,,,,,1507.286787969268,0.000362035,1179.530452763216,0.00029831263,0.0027548058,0.033985704
1817.8478838060798,6709.886,3.3401566,0.0037451633,28338,1507.2873985827434,1179.5321102115317,5495.0913,2.5860672,1178.1611,0.8989292,6709.886,3.3401566,0,,,,,1507.2873985827434,0.00036204426,1179.5321102115317,0.000298467,0.00373543,0.037312314
1817.8687175371908,6706.11,3.3400738,0.0037455698,28339,1507.2856974465074,1179.5308722674934,5496.7847,2.5860033,1178.4233,0.8990206,6706.11,3.3400738,0,,,,,1507.2856974465074,0.00036192473,1179.5308722674934,0.00029821438,0.002105084,0.03453929
1817.889551267603,6693.7656,3.338845,0.0037459757,28340,1507.2869707517227,1179.5321903025633,5485.5884,2.5850515,1179.6975,0.89828104,6693.7656,3.338845,0,,,,,1507.2869707517227,0.00036282605,1179.5321903025633,0.00029884934,0.0032412538,0.036519114
1817.9103849973178,6702.0137,3.3395965,0.0037463808,28341,1507.2863377728079,1179.530097915329,5488.727,2.5856335,1177.6895,0.89909095,6702.0137,3.3395965,0,,,,,1507.2863377728079,0.00036238838,1179.530097915329,0.00029879506,0.0026324044,0.03532208
1817.931218726101,6705.6694,3.3413851,0.003746785,28342,1507.2869423323389,1179.5314372687897,5494.772,2.5870183,1177.6055,0.897638,6705.6694,3.3413851,0,,,,,1507.2869423323389,0.00036237523,1179.5314372687897,0.00029868836,0.003571252,0.036288116
1817.9520524541852,6702.277,3.3384867,0.0037471885,28343,1507.2856572762264,1179.531127000493,5492.366,2.5847743,1179.1871,0.8974316,6702.277,3.3384867,0,,,,,1507.2856572762264,0.00036198052,1179.531127000493,0.0002983385,0.0021717548,0.035720527
1817.9728861813385,6706.414,3.3403928,0.003747591,28344,1507.2870794363591,1179.5321042916542,5496.0864,2.58625,1177.8376,0.8985161,6706.414,3.3403928,0,,,,,1507.2870794363591,0.00036207534,1179.5321042916542,0.000298367,0.0035291498,0.03660021
1817.9937199077933,6695.715,3.3409336,0.003747993,28345,1507.285624273754,1179.5312601430412,5485.4526,2.586669,1179.5302,0.8982155,6695.715,3.3409336,0,,,,,1507.285624273754,0.00036289435,1179.5312601430412,0.00029937018,0.0020096006,0.03540527
1818.0145536333168,6707.1846,3.3380086,0.0037483939,28346,1507.2862978862,1179.5299043845587,5488.926,2.5844042,1178.4254,0.8978728,6707.1846,3.3380086,0,,,,,1507.2862978862,0.00036229417,1179.5299043845587,0.00029857873,0.00251134,0.035251707
1818.035387358375,6705.4688,3.347103,0.0037487943,28347,1507.2865809210898,1179.5314746051342,5496.3228,2.5914454,1178.963,0.8992817,6705.4688,3.347103,0,,,,,1507.2865809210898,0.00036206932,1179.5314746051342,0.00029968278,0.0021389122,0.034691162
1818.0562210825008,6698.077,3.3396156,0.0037491939,28348,1507.286804968004,1179.5322476486301,5488.9087,2.5856483,1180.0033,0.89824975,6698.077,3.3396156,0,,,,,1507.286804968004,0.0003627945,1179.5322476486301,0.00029867137,0.0032822203,0.036244784
1818.0770548056955,6702.274,3.344497,0.0037495925,28349,1507.2861809086328,1179.5307514066121,5494.578,2.5894277,1180.072,0.89962316,6702.274,3.344497,0,,,,,1507.2861809086328,0.0003620765,1179.5307514066121,0.00029925263,0.0024670812,0.033858627
1818.0978885281922,6698.223,3.3385382,0.0037499904,28350,1507.2872656818695,1179.531978379837,5490.2075,2.584814,1178.921,0.8983233,6698.223,3.3385382,0,,,,,1507.2872656818695,0.00036212307,1179.531978379837,0.00029851065,0.0033392492,0.03632482
1818.1187222499914,6704.2437,3.338987,0.0037503876,28351,1507.2860580209745,1179.5302905549213,5494.834,2.5851617,1179.0217,0.897299,6704.2437,3.338987,0,,,,,1507.2860580209745,0.00036192863,1179.5302905549213,0.00029828397,0.0020920297,0.03433483
1818.139555971091,6704.4907,3.3436117,0.003750784,28352,1507.2862668792386,1179.5308713645315,5493.5073,2.588742,1179.9731,0.89841413,6704.4907,3.3436117,0,,,,,1507.2862668792386,0.00036216018,1179.5308713645315,0.00029923994,0.0032911783,0.035678167
1818.160389691259,6700.1997,3.3406227,0.0037511797,28353,1507.2851350656244,1179.5307297702693,5490.5244,2.586428,1179.1118,0.8985018,6700.1997,3.3406227,0,,,,,1507.2851350656244,0.00036262613,1179.5307297702693,0.00029871138,0.0013861458,0.034665823
1818.1812234107283,6704.2144,3.3451889,0.0037515745,28354,1507.2864276782407,1179.5320744919493,5491.7705,2.5899634,1179.2358,0.8987542,6704.2144,3.3451889,0,,,,,1507.2864276782407,0.00036268053,1179.5320744919493,0.00029968098,0.0028061895,0.035947185
1818.202057129499,6702.903,3.3395894,0.0037519687,28355,1507.285735116504,1179.5313869659658,5491.4653,2.585628,1178.0142,0.8980312,6702.903,3.3395894,0,,,,,1507.285735116504,0.00036243358,1179.5313869659658,0.00029856904,0.0022305024,0.036110893
1818.2228908475722,6709.6772,3.3420029,0.0037523622,28356,1507.285833676234,1179.530111401582,5499.681,2.5874965,1180.0557,0.8993254,6709.6772,3.3420029,0,,,,,1507.285833676234,0.0003621304,1179.530111401582,0.00029823015,0.0020742442,0.03283097
1818.2437245647145,6702.9077,3.3421926,0.0037527548,28357,1507.2859584812795,1179.5323302737045,5489.3774,2.5876436,1180.3257,0.8987774,6702.9077,3.3421926,0,,,,,1507.2859584812795,0.0003629926,1179.5323302737045,0.00029913223,0.0023399668,0.037020475
1818.2645582811579,6703.159,3.3400517,0.0037531466,28358,1507.2846354390883,1179.5295974019505,5494.42,2.585986,1179.4774,0.89787376,6703.159,3.3400517,0,,,,,1507.2846354390883,0.00036203413,1179.5295974019505,0.0002985001,0.0009273513,0.03299916
1818.2853919969018,6701.684,3.3398585,0.0037535378,28359,1507.2869250939102,1179.5307184936328,5490.2095,2.5858362,1179.6746,0.89828116,6701.684,3.3398585,0,,,,,1507.2869250939102,0.00036254426,1179.5307184936328,0.00029868944,0.0030317663,0.035059635
